HEART RATE DATE/TIME,VALUE
2017-10-02 00:33:11,69
2017-10-02 00:33:16,69
2017-10-02 00:33:21,68
2017-10-02 00:33:26,65
2017-10-02 00:33:36,67
2017-10-02 00:33:41,69
2017-10-02 00:33:46,70
2017-10-02 00:33:51,72
2017-10-02 00:33:56,70
2017-10-02 00:34:01,68
2017-10-02 00:34:06,67
2017-10-02 00:34:21,67
2017-10-02 00:34:26,68
2017-10-02 00:34:31,68
2017-10-02 00:34:36,70
2017-10-02 00:34:41,68
2017-10-02 00:34:46,67
2017-10-02 00:34:56,68
2017-10-02 00:35:02,68
2017-10-02 00:35:17,69
2017-10-02 00:35:22,70
2017-10-02 00:35:27,67
2017-10-02 00:35:32,66
2017-10-02 00:35:47,66
2017-10-02 00:35:52,67
2017-10-02 00:35:57,68
2017-10-02 00:36:07,69
2017-10-02 00:36:17,66
2017-10-02 00:36:22,67
2017-10-02 00:36:32,68
2017-10-02 00:36:47,68
2017-10-02 00:36:57,69
2017-10-02 00:37:07,68
2017-10-02 00:37:22,68
2017-10-02 00:37:27,69
2017-10-02 00:37:32,68
2017-10-02 00:37:42,69
2017-10-02 00:37:57,68
2017-10-02 00:38:02,67
2017-10-02 00:38:07,68
2017-10-02 00:38:12,69
2017-10-02 00:38:17,71
2017-10-02 00:38:22,68
2017-10-02 00:38:27,67
2017-10-02 00:38:42,68
2017-10-02 00:38:44,68
2017-10-02 00:38:54,67
2017-10-02 00:38:59,69
2017-10-02 00:39:04,68
2017-10-02 00:39:14,69
2017-10-02 00:39:19,68
2017-10-02 00:39:34,67
2017-10-02 00:39:39,67
2017-10-02 00:39:49,68
2017-10-02 00:39:59,68
2017-10-02 00:40:04,69
2017-10-02 00:40:09,78
2017-10-02 00:40:14,76
2017-10-02 00:40:19,74
2017-10-02 00:40:24,72
2017-10-02 00:40:29,71
2017-10-02 00:40:34,66
2017-10-02 00:40:39,63
2017-10-02 00:40:44,63
2017-10-02 00:40:54,64
2017-10-02 00:40:59,68
2017-10-02 00:41:04,67
2017-10-02 00:41:09,64
2017-10-02 00:41:24,65
2017-10-02 00:41:29,67
2017-10-02 00:41:34,68
2017-10-02 00:41:41,70
2017-10-02 00:41:46,72
2017-10-02 00:41:51,65
2017-10-02 00:41:56,65
2017-10-02 00:42:01,69
2017-10-02 00:42:06,68
2017-10-02 00:42:11,73
2017-10-02 00:42:16,69
2017-10-02 00:42:21,68
2017-10-02 00:42:26,69
2017-10-02 00:42:41,65
2017-10-02 00:42:46,65
2017-10-02 00:42:51,69
2017-10-02 00:42:56,71
2017-10-02 00:43:01,70
2017-10-02 00:43:11,82
2017-10-02 00:43:16,76
2017-10-02 00:43:21,71
2017-10-02 00:43:26,75
2017-10-02 00:43:31,70
2017-10-02 00:43:36,67
2017-10-02 00:43:41,69
2017-10-02 00:43:46,70
2017-10-02 00:43:51,69
2017-10-02 00:43:56,70
2017-10-02 00:44:01,69
2017-10-02 00:44:07,68
2017-10-02 00:44:17,69
2017-10-02 00:44:32,68
2017-10-02 00:44:37,69
2017-10-02 00:44:42,70
2017-10-02 00:44:47,71
2017-10-02 00:45:02,72
2017-10-02 00:45:07,73
2017-10-02 00:45:12,71
2017-10-02 00:45:17,70
2017-10-02 00:45:22,71
2017-10-02 00:45:27,74
2017-10-02 00:45:32,73
2017-10-02 00:45:37,67
2017-10-02 00:45:47,71
2017-10-02 00:45:52,66
2017-10-02 00:45:57,64
2017-10-02 00:46:02,65
2017-10-02 00:46:17,65
2017-10-02 00:46:22,65
2017-10-02 00:46:27,62
2017-10-02 00:46:32,63
2017-10-02 00:46:37,66
2017-10-02 00:46:42,68
2017-10-02 00:46:47,70
2017-10-02 00:46:52,75
2017-10-02 00:46:57,71
2017-10-02 00:47:04,64
2017-10-02 00:47:09,65
2017-10-02 00:47:14,66
2017-10-02 00:47:24,67
2017-10-02 00:47:29,69
2017-10-02 00:47:44,68
2017-10-02 00:47:49,70
2017-10-02 00:48:04,71
2017-10-02 00:48:09,70
2017-10-02 00:48:24,72
2017-10-02 00:48:34,70
2017-10-02 00:48:39,69
2017-10-02 00:48:54,71
2017-10-02 00:48:59,72
2017-10-02 00:49:04,68
2017-10-02 00:49:09,67
2017-10-02 00:49:14,68
2017-10-02 00:49:19,70
2017-10-02 00:49:29,69
2017-10-02 00:49:34,68
2017-10-02 00:49:39,69
2017-10-02 00:49:54,70
2017-10-02 00:50:04,71
2017-10-02 00:50:09,70
2017-10-02 00:50:24,70
2017-10-02 00:50:29,69
2017-10-02 00:50:34,68
2017-10-02 00:50:41,68
2017-10-02 00:50:46,69
2017-10-02 00:50:51,68
2017-10-02 00:50:56,70
2017-10-02 00:51:06,69
2017-10-02 00:51:21,71
2017-10-02 00:51:26,72
2017-10-02 00:51:31,71
2017-10-02 00:51:36,72
2017-10-02 00:51:41,73
2017-10-02 00:51:46,71
2017-10-02 00:51:56,72
2017-10-02 00:52:06,74
2017-10-02 00:52:11,76
2017-10-02 00:52:21,73
2017-10-02 00:52:26,71
2017-10-02 00:52:31,72
2017-10-02 00:52:36,74
2017-10-02 00:52:41,75
2017-10-02 00:52:46,76
2017-10-02 00:52:51,75
2017-10-02 00:52:56,74
2017-10-02 00:53:01,73
2017-10-02 00:53:06,74
2017-10-02 00:53:11,75
2017-10-02 00:53:16,74
2017-10-02 00:53:21,72
2017-10-02 00:53:27,74
2017-10-02 00:53:32,74
2017-10-02 00:53:37,70
2017-10-02 00:53:47,71
2017-10-02 00:53:52,72
2017-10-02 00:53:57,73
2017-10-02 00:54:02,75
2017-10-02 00:54:07,77
2017-10-02 00:54:12,76
2017-10-02 00:54:17,73
2017-10-02 00:54:22,69
2017-10-02 00:54:32,70
2017-10-02 00:54:37,73
2017-10-02 00:54:52,74
2017-10-02 00:54:57,73
2017-10-02 00:55:02,74
2017-10-02 00:55:07,75
2017-10-02 00:55:12,76
2017-10-02 00:55:17,71
2017-10-02 00:55:22,67
2017-10-02 00:55:27,68
2017-10-02 00:55:32,69
2017-10-02 00:55:37,71
2017-10-02 00:55:52,72
2017-10-02 00:55:57,73
2017-10-02 00:56:02,74
2017-10-02 00:56:17,73
2017-10-02 00:56:19,73
2017-10-02 00:56:24,74
2017-10-02 00:56:29,75
2017-10-02 00:56:34,74
2017-10-02 00:56:39,73
2017-10-02 00:56:44,72
2017-10-02 00:56:59,73
2017-10-02 00:57:04,72
2017-10-02 00:57:09,73
2017-10-02 00:57:14,74
2017-10-02 00:57:19,72
2017-10-02 00:57:24,71
2017-10-02 00:57:39,73
2017-10-02 00:57:54,73
2017-10-02 00:57:59,72
2017-10-02 00:58:09,73
2017-10-02 00:58:14,74
2017-10-02 00:58:19,75
2017-10-02 00:58:24,76
2017-10-02 00:58:29,75
2017-10-02 00:58:34,73
2017-10-02 00:58:39,71
2017-10-02 00:58:44,72
2017-10-02 00:58:49,72
2017-10-02 00:58:54,73
2017-10-02 00:58:59,75
2017-10-02 00:59:04,76
2017-10-02 00:59:11,77
2017-10-02 00:59:16,76
2017-10-02 00:59:21,74
2017-10-02 00:59:26,75
2017-10-02 00:59:31,76
2017-10-02 00:59:41,77
2017-10-02 00:59:46,74
2017-10-02 00:59:56,74
2017-10-02 01:00:01,72
2017-10-02 01:00:11,73
2017-10-02 01:00:16,74
2017-10-02 01:00:21,75
2017-10-02 01:00:31,76
2017-10-02 01:00:36,76
2017-10-02 01:00:41,75
2017-10-02 01:00:46,72
2017-10-02 01:00:51,73
2017-10-02 01:00:56,73
2017-10-02 01:01:01,73
2017-10-02 01:01:06,74
2017-10-02 01:01:11,75
2017-10-02 01:01:21,74
2017-10-02 01:01:31,75
2017-10-02 01:01:36,73
2017-10-02 01:01:41,71
2017-10-02 01:01:46,70
2017-10-02 01:01:56,71
2017-10-02 01:02:02,73
2017-10-02 01:02:07,70
2017-10-02 01:02:17,72
2017-10-02 01:02:27,70
2017-10-02 01:02:37,71
2017-10-02 01:02:42,73
2017-10-02 01:02:47,76
2017-10-02 01:02:52,73
2017-10-02 01:02:57,72
2017-10-02 01:03:02,70
2017-10-02 01:03:12,69
2017-10-02 01:03:17,70
2017-10-02 01:03:22,71
2017-10-02 01:03:27,73
2017-10-02 01:03:32,74
2017-10-02 01:03:37,75
2017-10-02 01:03:42,74
2017-10-02 01:03:47,73
2017-10-02 01:03:57,72
2017-10-02 01:04:02,73
2017-10-02 01:04:07,72
2017-10-02 01:04:12,71
2017-10-02 01:04:17,74
2017-10-02 01:04:27,70
2017-10-02 01:04:32,72
2017-10-02 01:04:37,75
2017-10-02 01:04:42,76
2017-10-02 01:04:49,77
2017-10-02 01:04:54,78
2017-10-02 01:04:59,79
2017-10-02 01:05:04,77
2017-10-02 01:05:09,75
2017-10-02 01:05:14,74
2017-10-02 01:05:19,75
2017-10-02 01:05:24,74
2017-10-02 01:05:29,71
2017-10-02 01:05:34,72
2017-10-02 01:05:39,72
2017-10-02 01:05:44,71
2017-10-02 01:05:59,74
2017-10-02 01:06:04,66
2017-10-02 01:06:09,65
2017-10-02 01:06:24,65
2017-10-02 01:06:34,61
2017-10-02 01:06:39,62
2017-10-02 01:06:49,63
2017-10-02 01:06:54,72
2017-10-02 01:06:59,67
2017-10-02 01:07:04,64
2017-10-02 01:07:09,64
2017-10-02 01:07:14,65
2017-10-02 01:07:19,66
2017-10-02 01:07:24,64
2017-10-02 01:07:30,64
2017-10-02 01:07:35,64
2017-10-02 01:07:40,65
2017-10-02 01:07:45,63
2017-10-02 01:07:55,64
2017-10-02 01:08:10,66
2017-10-02 01:08:15,71
2017-10-02 01:08:20,68
2017-10-02 01:08:25,64
2017-10-02 01:08:30,64
2017-10-02 01:08:35,68
2017-10-02 01:08:40,68
2017-10-02 01:08:45,63
2017-10-02 01:08:55,64
2017-10-02 01:09:00,65
2017-10-02 01:09:05,64
2017-10-02 01:09:10,63
2017-10-02 01:09:15,66
2017-10-02 01:09:20,66
2017-10-02 01:09:35,61
2017-10-02 01:09:40,61
2017-10-02 01:09:45,62
2017-10-02 01:09:50,68
2017-10-02 01:09:55,74
2017-10-02 01:10:00,65
2017-10-02 01:10:05,65
2017-10-02 01:10:11,65
2017-10-02 01:10:16,70
2017-10-02 01:10:21,71
2017-10-02 01:10:31,77
2017-10-02 01:10:36,82
2017-10-02 01:10:41,72
2017-10-02 01:10:46,67
2017-10-02 01:10:51,66
2017-10-02 01:10:56,65
2017-10-02 01:11:01,65
2017-10-02 01:11:06,67
2017-10-02 01:11:11,66
2017-10-02 01:11:16,68
2017-10-02 01:11:31,68
2017-10-02 01:11:36,70
2017-10-02 01:11:46,70
2017-10-02 01:11:51,70
2017-10-02 01:12:06,70
2017-10-02 01:12:21,70
2017-10-02 01:12:26,71
2017-10-02 01:12:31,71
2017-10-02 01:12:46,70
2017-10-02 01:12:56,71
2017-10-02 01:13:01,70
2017-10-02 01:13:06,67
2017-10-02 01:13:11,68
2017-10-02 01:13:18,68
2017-10-02 01:13:23,67
2017-10-02 01:13:28,65
2017-10-02 01:13:33,67
2017-10-02 01:13:38,67
2017-10-02 01:13:43,71
2017-10-02 01:13:48,70
2017-10-02 01:13:53,66
2017-10-02 01:13:58,67
2017-10-02 01:14:03,68
2017-10-02 01:14:08,68
2017-10-02 01:14:18,69
2017-10-02 01:14:23,69
2017-10-02 01:14:33,69
2017-10-02 01:14:38,69
2017-10-02 01:14:53,69
2017-10-02 01:15:08,70
2017-10-02 01:15:13,71
2017-10-02 01:15:28,70
2017-10-02 01:15:33,70
2017-10-02 01:15:48,71
2017-10-02 01:15:53,71
2017-10-02 01:16:03,70
2017-10-02 01:16:08,71
2017-10-02 01:16:23,72
2017-10-02 01:16:33,71
2017-10-02 01:16:43,70
2017-10-02 01:16:50,70
2017-10-02 01:17:00,71
2017-10-02 01:17:05,70
2017-10-02 01:17:10,71
2017-10-02 01:17:15,70
2017-10-02 01:17:20,71
2017-10-02 01:17:25,71
2017-10-02 01:17:40,70
2017-10-02 01:17:55,70
2017-10-02 01:18:05,71
2017-10-02 01:18:20,72
2017-10-02 01:18:35,71
2017-10-02 01:18:50,71
2017-10-02 01:18:55,72
2017-10-02 01:19:05,71
2017-10-02 01:19:10,71
2017-10-02 01:19:15,71
2017-10-02 01:19:30,71
2017-10-02 01:19:45,72
2017-10-02 01:20:00,72
2017-10-02 01:20:15,72
2017-10-02 01:20:20,73
2017-10-02 01:20:25,72
2017-10-02 01:20:35,73
2017-10-02 01:20:45,72
2017-10-02 01:21:00,72
2017-10-02 01:21:15,72
2017-10-02 01:21:17,72
2017-10-02 01:21:32,72
2017-10-02 01:21:47,72
2017-10-02 01:22:02,73
2017-10-02 01:22:07,75
2017-10-02 01:22:22,79
2017-10-02 01:22:27,78
2017-10-02 01:22:32,77
2017-10-02 01:22:47,77
2017-10-02 01:22:57,78
2017-10-02 01:23:07,77
2017-10-02 01:23:12,67
2017-10-02 01:23:17,65
2017-10-02 01:23:22,67
2017-10-02 01:23:27,70
2017-10-02 01:23:37,71
2017-10-02 01:23:42,70
2017-10-02 01:23:57,70
2017-10-02 01:24:07,71
2017-10-02 01:24:22,72
2017-10-02 01:24:32,72
2017-10-02 01:24:37,69
2017-10-02 01:24:47,72
2017-10-02 01:24:52,73
2017-10-02 01:25:07,73
2017-10-02 01:25:12,80
2017-10-02 01:25:19,72
2017-10-02 01:25:24,70
2017-10-02 01:25:29,76
2017-10-02 01:25:34,75
2017-10-02 01:25:39,74
2017-10-02 01:25:44,72
2017-10-02 01:25:49,74
2017-10-02 01:25:59,71
2017-10-02 01:26:04,72
2017-10-02 01:26:09,71
2017-10-02 01:26:19,70
2017-10-02 01:26:34,70
2017-10-02 01:26:44,72
2017-10-02 01:26:49,69
2017-10-02 01:26:54,68
2017-10-02 01:26:59,70
2017-10-02 01:27:04,69
2017-10-02 01:27:09,68
2017-10-02 01:27:14,70
2017-10-02 01:27:19,69
2017-10-02 01:27:29,70
2017-10-02 01:27:44,69
2017-10-02 01:27:49,70
2017-10-02 01:27:54,68
2017-10-02 01:27:59,69
2017-10-02 01:28:04,71
2017-10-02 01:28:09,72
2017-10-02 01:28:16,72
2017-10-02 01:28:26,71
2017-10-02 01:28:36,70
2017-10-02 01:28:41,71
2017-10-02 01:28:46,72
2017-10-02 01:28:51,70
2017-10-02 01:28:56,72
2017-10-02 01:29:01,73
2017-10-02 01:29:06,71
2017-10-02 01:29:16,70
2017-10-02 01:29:21,71
2017-10-02 01:29:26,73
2017-10-02 01:29:36,72
2017-10-02 01:29:41,73
2017-10-02 01:29:46,72
2017-10-02 01:29:51,73
2017-10-02 01:29:56,72
2017-10-02 01:30:01,71
2017-10-02 01:30:06,72
2017-10-02 01:30:11,71
2017-10-02 01:30:16,70
2017-10-02 01:30:21,71
2017-10-02 01:30:26,72
2017-10-02 01:30:41,72
2017-10-02 01:30:46,73
2017-10-02 01:30:56,71
2017-10-02 01:31:06,74
2017-10-02 01:31:13,71
2017-10-02 01:31:18,68
2017-10-02 01:31:23,69
2017-10-02 01:31:28,71
2017-10-02 01:31:33,72
2017-10-02 01:31:43,74
2017-10-02 01:31:48,75
2017-10-02 01:31:53,74
2017-10-02 01:31:58,73
2017-10-02 01:32:03,74
2017-10-02 01:32:18,73
2017-10-02 01:32:23,72
2017-10-02 01:32:28,73
2017-10-02 01:32:43,74
2017-10-02 01:32:48,75
2017-10-02 01:32:53,74
2017-10-02 01:32:58,73
2017-10-02 01:33:13,73
2017-10-02 01:33:28,73
2017-10-02 01:33:33,75
2017-10-02 01:33:38,74
2017-10-02 01:33:43,73
2017-10-02 01:33:48,74
2017-10-02 01:34:03,73
2017-10-02 01:34:08,74
2017-10-02 01:34:23,73
2017-10-02 01:34:28,74
2017-10-02 01:34:35,74
2017-10-02 01:34:45,75
2017-10-02 01:34:50,76
2017-10-02 01:35:05,76
2017-10-02 01:35:20,75
2017-10-02 01:35:35,76
2017-10-02 01:35:50,75
2017-10-02 01:35:55,76
2017-10-02 01:36:10,76
2017-10-02 01:36:20,75
2017-10-02 01:36:25,74
2017-10-02 01:36:35,74
2017-10-02 01:36:50,76
2017-10-02 01:36:55,77
2017-10-02 01:37:00,76
2017-10-02 01:37:05,74
2017-10-02 01:37:10,71
2017-10-02 01:37:25,71
2017-10-02 01:37:30,72
2017-10-02 01:37:35,73
2017-10-02 01:37:50,73
2017-10-02 01:38:00,74
2017-10-02 01:38:15,74
2017-10-02 01:38:20,73
2017-10-02 01:38:25,74
2017-10-02 01:38:30,75
2017-10-02 01:38:40,75
2017-10-02 01:38:47,76
2017-10-02 01:38:52,74
2017-10-02 01:38:57,75
2017-10-02 01:39:02,76
2017-10-02 01:39:17,76
2017-10-02 01:39:27,77
2017-10-02 01:39:37,78
2017-10-02 01:39:47,80
2017-10-02 01:39:52,79
2017-10-02 01:39:57,77
2017-10-02 01:40:02,76
2017-10-02 01:40:17,76
2017-10-02 01:40:22,75
2017-10-02 01:40:32,78
2017-10-02 01:40:42,77
2017-10-02 01:40:47,78
2017-10-02 01:40:52,77
2017-10-02 01:40:57,76
2017-10-02 01:41:12,76
2017-10-02 01:41:17,78
2017-10-02 01:41:22,77
2017-10-02 01:41:32,78
2017-10-02 01:41:47,78
2017-10-02 01:41:57,79
2017-10-02 01:42:07,78
2017-10-02 01:42:22,78
2017-10-02 01:42:32,79
2017-10-02 01:42:39,79
2017-10-02 01:42:44,80
2017-10-02 01:42:54,79
2017-10-02 01:43:04,78
2017-10-02 01:43:09,79
2017-10-02 01:43:24,80
2017-10-02 01:43:29,81
2017-10-02 01:43:39,79
2017-10-02 01:43:44,78
2017-10-02 01:43:54,80
2017-10-02 01:43:59,78
2017-10-02 01:44:04,77
2017-10-02 01:44:09,78
2017-10-02 01:44:24,79
2017-10-02 01:44:29,80
2017-10-02 01:44:34,79
2017-10-02 01:44:49,78
2017-10-02 01:45:04,79
2017-10-02 01:45:09,81
2017-10-02 01:45:14,85
2017-10-02 01:45:19,80
2017-10-02 01:45:24,76
2017-10-02 01:45:29,77
2017-10-02 01:45:34,73
2017-10-02 01:45:39,72
2017-10-02 01:45:44,74
2017-10-02 01:45:49,73
2017-10-02 01:45:56,73
2017-10-02 01:46:01,75
2017-10-02 01:46:11,73
2017-10-02 01:46:21,75
2017-10-02 01:46:31,76
2017-10-02 01:46:36,78
2017-10-02 01:46:41,79
2017-10-02 01:46:46,78
2017-10-02 01:46:56,79
2017-10-02 01:47:06,77
2017-10-02 01:47:21,78
2017-10-02 01:47:36,78
2017-10-02 01:47:41,77
2017-10-02 01:47:46,78
2017-10-02 01:47:56,77
2017-10-02 01:48:06,79
2017-10-02 01:48:21,79
2017-10-02 01:48:26,80
2017-10-02 01:48:31,79
2017-10-02 01:48:36,80
2017-10-02 01:48:51,81
2017-10-02 01:48:56,80
2017-10-02 01:49:06,81
2017-10-02 01:49:11,82
2017-10-02 01:49:21,81
2017-10-02 01:49:26,79
2017-10-02 01:49:31,80
2017-10-02 01:49:38,79
2017-10-02 01:49:48,80
2017-10-02 01:49:58,82
2017-10-02 01:50:03,81
2017-10-02 01:50:08,80
2017-10-02 01:50:18,79
2017-10-02 01:50:28,80
2017-10-02 01:50:43,81
2017-10-02 01:50:48,82
2017-10-02 01:50:58,81
2017-10-02 01:51:08,80
2017-10-02 01:51:13,81
2017-10-02 01:51:28,81
