HEART RATE DATE/TIME,VALUE
2017-10-04 00:00:02,62
2017-10-04 00:00:07,63
2017-10-04 00:00:12,59
2017-10-04 00:00:17,60
2017-10-04 00:00:22,62
2017-10-04 00:00:27,61
2017-10-04 00:00:32,60
2017-10-04 00:00:42,61
2017-10-04 00:00:47,62
2017-10-04 00:00:52,59
2017-10-04 00:00:57,58
2017-10-04 00:01:12,59
2017-10-04 00:01:17,60
2017-10-04 00:01:32,60
2017-10-04 00:01:42,61
2017-10-04 00:01:47,63
2017-10-04 00:01:57,61
2017-10-04 00:02:02,59
2017-10-04 00:02:07,60
2017-10-04 00:02:12,62
2017-10-04 00:02:17,61
2017-10-04 00:02:27,62
2017-10-04 00:02:32,61
2017-10-04 00:02:37,60
2017-10-04 00:02:44,61
2017-10-04 00:02:49,62
2017-10-04 00:02:54,60
2017-10-04 00:03:09,61
2017-10-04 00:03:14,60
2017-10-04 00:03:24,60
2017-10-04 00:03:29,61
2017-10-04 00:03:34,62
2017-10-04 00:03:44,60
2017-10-04 00:03:54,61
2017-10-04 00:04:04,61
2017-10-04 00:04:09,62
2017-10-04 00:04:14,63
2017-10-04 00:04:24,61
2017-10-04 00:04:39,61
2017-10-04 00:04:49,61
2017-10-04 00:04:54,62
2017-10-04 00:05:04,61
2017-10-04 00:05:19,62
2017-10-04 00:05:24,63
2017-10-04 00:05:29,64
2017-10-04 00:05:34,61
2017-10-04 00:05:39,60
2017-10-04 00:05:44,61
2017-10-04 00:05:54,62
2017-10-04 00:05:59,61
2017-10-04 00:06:04,60
2017-10-04 00:06:11,61
2017-10-04 00:06:16,62
2017-10-04 00:06:21,61
2017-10-04 00:06:36,62
2017-10-04 00:06:41,62
2017-10-04 00:06:56,62
2017-10-04 00:07:06,61
2017-10-04 00:07:16,62
2017-10-04 00:07:21,62
2017-10-04 00:07:26,61
2017-10-04 00:07:31,62
2017-10-04 00:07:36,62
2017-10-04 00:07:51,60
2017-10-04 00:07:56,60
2017-10-04 00:08:06,61
2017-10-04 00:08:11,62
2017-10-04 00:08:16,62
2017-10-04 00:08:26,62
2017-10-04 00:08:41,61
2017-10-04 00:08:46,62
2017-10-04 00:08:51,61
2017-10-04 00:09:01,61
2017-10-04 00:09:06,61
2017-10-04 00:09:11,62
2017-10-04 00:09:16,62
2017-10-04 00:09:21,62
2017-10-04 00:09:31,61
2017-10-04 00:09:38,61
2017-10-04 00:09:48,62
2017-10-04 00:09:53,62
2017-10-04 00:09:58,62
2017-10-04 00:10:03,62
2017-10-04 00:10:08,61
2017-10-04 00:10:18,62
2017-10-04 00:10:23,61
2017-10-04 00:10:28,61
2017-10-04 00:10:33,61
2017-10-04 00:10:48,61
2017-10-04 00:10:53,62
2017-10-04 00:10:58,61
2017-10-04 00:11:03,59
2017-10-04 00:11:08,60
2017-10-04 00:11:13,61
2017-10-04 00:11:23,61
2017-10-04 00:11:33,61
2017-10-04 00:11:48,61
2017-10-04 00:11:53,60
2017-10-04 00:11:58,59
2017-10-04 00:12:03,59
2017-10-04 00:12:08,59
2017-10-04 00:12:18,60
2017-10-04 00:12:23,60
2017-10-04 00:12:28,61
2017-10-04 00:12:43,61
2017-10-04 00:12:44,61
2017-10-04 00:12:49,60
2017-10-04 00:13:04,60
2017-10-04 00:13:09,60
2017-10-04 00:13:14,61
2017-10-04 00:13:19,60
2017-10-04 00:13:29,61
2017-10-04 00:13:34,62
2017-10-04 00:13:39,65
2017-10-04 00:13:44,63
2017-10-04 00:13:54,62
2017-10-04 00:13:59,61
2017-10-04 00:14:09,62
2017-10-04 00:14:14,59
2017-10-04 00:14:19,57
2017-10-04 00:14:29,58
2017-10-04 00:14:34,58
2017-10-04 00:14:44,59
2017-10-04 00:14:49,58
2017-10-04 00:15:04,58
2017-10-04 00:15:09,59
2017-10-04 00:15:24,59
2017-10-04 00:15:39,60
2017-10-04 00:15:44,60
2017-10-04 00:15:54,59
2017-10-04 00:15:59,58
2017-10-04 00:16:04,59
2017-10-04 00:16:12,59
2017-10-04 00:16:17,58
2017-10-04 00:16:27,59
2017-10-04 00:16:42,59
2017-10-04 00:16:47,59
2017-10-04 00:17:02,59
2017-10-04 00:17:12,60
2017-10-04 00:17:17,60
2017-10-04 00:17:22,59
2017-10-04 00:17:27,58
2017-10-04 00:17:37,59
2017-10-04 00:17:52,59
2017-10-04 00:18:07,59
2017-10-04 00:18:17,59
2017-10-04 00:18:22,59
2017-10-04 00:18:32,59
2017-10-04 00:18:37,59
2017-10-04 00:18:52,60
2017-10-04 00:19:07,61
2017-10-04 00:19:12,62
2017-10-04 00:19:17,61
2017-10-04 00:19:22,60
2017-10-04 00:19:27,61
2017-10-04 00:19:37,60
2017-10-04 00:19:42,59
2017-10-04 00:19:57,59
2017-10-04 00:20:02,59
2017-10-04 00:20:09,59
2017-10-04 00:20:14,58
2017-10-04 00:20:19,59
2017-10-04 00:20:29,60
2017-10-04 00:20:44,60
2017-10-04 00:20:59,60
2017-10-04 00:21:04,60
2017-10-04 00:21:14,61
2017-10-04 00:21:29,61
2017-10-04 00:21:44,59
2017-10-04 00:21:49,59
2017-10-04 00:21:54,60
2017-10-04 00:21:59,60
2017-10-04 00:22:14,60
2017-10-04 00:22:19,60
2017-10-04 00:22:24,60
2017-10-04 00:22:29,59
2017-10-04 00:22:39,61
2017-10-04 00:22:44,60
2017-10-04 00:22:54,62
2017-10-04 00:22:59,61
2017-10-04 00:23:04,58
2017-10-04 00:23:09,59
2017-10-04 00:23:14,60
2017-10-04 00:23:19,61
2017-10-04 00:23:29,70
2017-10-04 00:23:36,71
2017-10-04 00:23:41,64
2017-10-04 00:23:46,59
2017-10-04 00:23:51,57
2017-10-04 00:23:56,57
2017-10-04 00:24:01,56
2017-10-04 00:24:11,59
2017-10-04 00:24:21,60
2017-10-04 00:24:26,59
2017-10-04 00:24:31,58
2017-10-04 00:24:36,59
2017-10-04 00:24:46,67
2017-10-04 00:24:51,70
2017-10-04 00:24:56,64
2017-10-04 00:25:01,63
2017-10-04 00:25:06,65
2017-10-04 00:25:11,68
2017-10-04 00:25:16,67
2017-10-04 00:25:21,68
2017-10-04 00:25:26,61
2017-10-04 00:25:31,60
2017-10-04 00:25:36,66
2017-10-04 00:25:46,62
2017-10-04 00:25:51,58
2017-10-04 00:25:56,57
2017-10-04 00:26:01,59
2017-10-04 00:26:08,66
2017-10-04 00:26:13,61
2017-10-04 00:26:18,62
2017-10-04 00:26:23,64
2017-10-04 00:26:28,60
2017-10-04 00:26:38,67
2017-10-04 00:26:43,68
2017-10-04 00:26:53,67
2017-10-04 00:27:03,62
2017-10-04 00:27:08,58
2017-10-04 00:27:13,61
2017-10-04 00:27:18,63
2017-10-04 00:27:23,62
2017-10-04 00:27:28,61
2017-10-04 00:27:33,57
2017-10-04 00:27:38,58
2017-10-04 00:27:43,62
2017-10-04 00:27:48,65
2017-10-04 00:27:53,58
2017-10-04 00:27:58,56
2017-10-04 00:28:08,57
2017-10-04 00:28:13,58
2017-10-04 00:28:18,58
2017-10-04 00:28:28,57
2017-10-04 00:28:33,59
2017-10-04 00:28:38,57
2017-10-04 00:28:43,60
2017-10-04 00:28:49,60
2017-10-04 00:28:54,62
2017-10-04 00:28:59,64
2017-10-04 00:29:04,58
2017-10-04 00:29:09,55
2017-10-04 00:29:19,56
2017-10-04 00:29:24,57
2017-10-04 00:29:29,57
2017-10-04 00:29:39,56
2017-10-04 00:29:44,55
2017-10-04 00:29:49,54
2017-10-04 00:29:54,56
2017-10-04 00:29:59,58
2017-10-04 00:30:04,62
2017-10-04 00:30:09,60
2017-10-04 00:30:14,59
2017-10-04 00:30:19,56
2017-10-04 00:30:24,57
2017-10-04 00:30:34,56
2017-10-04 00:30:39,59
2017-10-04 00:30:44,56
2017-10-04 00:30:49,55
2017-10-04 00:30:59,56
2017-10-04 00:31:04,58
2017-10-04 00:31:09,57
2017-10-04 00:31:14,58
2017-10-04 00:31:19,62
2017-10-04 00:31:26,60
2017-10-04 00:31:31,59
2017-10-04 00:31:46,57
2017-10-04 00:31:51,55
2017-10-04 00:32:01,56
2017-10-04 00:32:06,57
2017-10-04 00:32:11,63
2017-10-04 00:32:16,60
2017-10-04 00:32:21,57
2017-10-04 00:32:26,57
2017-10-04 00:32:31,63
2017-10-04 00:32:36,62
2017-10-04 00:32:41,59
2017-10-04 00:32:46,60
2017-10-04 00:32:56,65
2017-10-04 00:33:01,74
2017-10-04 00:33:06,76
2017-10-04 00:33:11,70
2017-10-04 00:33:16,63
2017-10-04 00:33:31,61
2017-10-04 00:33:36,58
2017-10-04 00:33:41,55
2017-10-04 00:33:46,56
2017-10-04 00:33:56,59
2017-10-04 00:34:01,62
2017-10-04 00:34:06,61
2017-10-04 00:34:12,59
2017-10-04 00:34:17,57
2017-10-04 00:34:27,58
2017-10-04 00:34:32,56
2017-10-04 00:34:42,55
2017-10-04 00:34:47,54
2017-10-04 00:35:02,55
2017-10-04 00:35:07,56
2017-10-04 00:35:12,58
2017-10-04 00:35:17,56
2017-10-04 00:35:22,55
2017-10-04 00:35:32,57
2017-10-04 00:35:37,58
2017-10-04 00:35:52,56
2017-10-04 00:35:57,54
2017-10-04 00:36:12,56
2017-10-04 00:36:22,55
2017-10-04 00:36:32,57
2017-10-04 00:36:37,58
2017-10-04 00:36:52,57
2017-10-04 00:36:57,55
2017-10-04 00:37:12,56
2017-10-04 00:37:27,55
2017-10-04 00:37:32,56
2017-10-04 00:37:37,57
2017-10-04 00:37:42,58
2017-10-04 00:37:52,55
2017-10-04 00:37:59,55
2017-10-04 00:38:04,56
2017-10-04 00:38:09,58
2017-10-04 00:38:14,59
2017-10-04 00:38:19,58
2017-10-04 00:38:29,57
2017-10-04 00:38:34,58
2017-10-04 00:38:49,57
2017-10-04 00:38:59,58
2017-10-04 00:39:04,59
2017-10-04 00:39:09,61
2017-10-04 00:39:14,60
2017-10-04 00:39:19,57
2017-10-04 00:39:29,59
2017-10-04 00:39:39,58
2017-10-04 00:39:54,60
2017-10-04 00:40:04,57
2017-10-04 00:40:14,58
2017-10-04 00:40:29,60
2017-10-04 00:40:39,59
2017-10-04 00:40:44,60
2017-10-04 00:40:49,58
2017-10-04 00:40:54,56
2017-10-04 00:40:59,57
2017-10-04 00:41:14,59
2017-10-04 00:41:19,58
2017-10-04 00:41:24,57
2017-10-04 00:41:31,58
2017-10-04 00:41:36,57
2017-10-04 00:41:51,57
2017-10-04 00:41:56,58
2017-10-04 00:42:01,59
2017-10-04 00:42:16,60
2017-10-04 00:42:31,60
2017-10-04 00:42:41,61
2017-10-04 00:42:56,61
2017-10-04 00:43:01,60
2017-10-04 00:43:06,59
2017-10-04 00:43:16,61
2017-10-04 00:43:21,58
2017-10-04 00:43:26,57
2017-10-04 00:43:41,57
2017-10-04 00:43:46,58
2017-10-04 00:43:51,57
2017-10-04 00:43:56,56
2017-10-04 00:44:11,56
2017-10-04 00:44:21,57
2017-10-04 00:44:26,58
2017-10-04 00:44:31,56
2017-10-04 00:44:41,57
2017-10-04 00:44:51,58
2017-10-04 00:45:01,59
2017-10-04 00:45:06,57
2017-10-04 00:45:11,56
2017-10-04 00:45:18,57
2017-10-04 00:45:23,58
2017-10-04 00:45:28,60
2017-10-04 00:45:33,58
2017-10-04 00:45:43,59
2017-10-04 00:45:48,60
2017-10-04 00:45:53,61
2017-10-04 00:45:58,59
2017-10-04 00:46:03,56
2017-10-04 00:46:13,58
2017-10-04 00:46:18,60
2017-10-04 00:46:23,57
2017-10-04 00:46:28,56
2017-10-04 00:46:33,57
2017-10-04 00:46:43,58
2017-10-04 00:46:53,57
2017-10-04 00:47:03,56
2017-10-04 00:47:13,57
2017-10-04 00:47:18,58
2017-10-04 00:47:23,60
2017-10-04 00:47:28,57
2017-10-04 00:47:38,58
2017-10-04 00:47:48,57
2017-10-04 00:47:58,56
2017-10-04 00:48:08,57
2017-10-04 00:48:13,59
2017-10-04 00:48:23,57
2017-10-04 00:48:30,57
2017-10-04 00:48:35,59
2017-10-04 00:48:40,58
2017-10-04 00:48:45,59
2017-10-04 00:48:50,57
2017-10-04 00:49:00,59
2017-10-04 00:49:05,61
2017-10-04 00:49:10,63
2017-10-04 00:49:15,59
2017-10-04 00:49:20,58
2017-10-04 00:49:30,57
2017-10-04 00:49:40,58
2017-10-04 00:49:55,59
2017-10-04 00:50:00,60
2017-10-04 00:50:05,62
2017-10-04 00:50:10,63
2017-10-04 00:50:15,62
2017-10-04 00:50:30,57
2017-10-04 00:50:35,56
2017-10-04 00:50:40,57
2017-10-04 00:50:45,58
2017-10-04 00:50:50,59
2017-10-04 00:50:55,57
2017-10-04 00:51:00,58
2017-10-04 00:51:10,60
2017-10-04 00:51:15,61
2017-10-04 00:51:25,60
2017-10-04 00:51:32,58
2017-10-04 00:51:42,59
2017-10-04 00:51:52,58
2017-10-04 00:52:02,60
2017-10-04 00:52:07,63
2017-10-04 00:52:12,63
2017-10-04 00:52:17,62
2017-10-04 00:52:27,61
2017-10-04 00:52:37,63
2017-10-04 00:52:47,60
2017-10-04 00:52:52,59
2017-10-04 00:52:57,60
2017-10-04 00:53:12,60
2017-10-04 00:53:27,59
2017-10-04 00:53:37,58
2017-10-04 00:53:42,57
2017-10-04 00:53:47,57
2017-10-04 00:54:02,56
2017-10-04 00:54:07,58
2017-10-04 00:54:12,57
2017-10-04 00:54:17,55
2017-10-04 00:54:22,56
2017-10-04 00:54:27,57
2017-10-04 00:54:42,58
2017-10-04 00:54:57,57
2017-10-04 00:55:07,58
2017-10-04 00:55:22,61
2017-10-04 00:55:24,61
2017-10-04 00:55:29,62
2017-10-04 00:55:34,60
2017-10-04 00:55:39,59
2017-10-04 00:55:44,58
2017-10-04 00:55:59,58
2017-10-04 00:56:04,58
2017-10-04 00:56:14,59
2017-10-04 00:56:19,60
2017-10-04 00:56:24,59
2017-10-04 00:56:29,57
2017-10-04 00:56:34,58
2017-10-04 00:56:49,58
2017-10-04 00:56:59,59
2017-10-04 00:57:04,60
2017-10-04 00:57:14,62
2017-10-04 00:57:19,61
2017-10-04 00:57:24,58
2017-10-04 00:57:29,57
2017-10-04 00:57:44,58
2017-10-04 00:57:59,58
2017-10-04 00:58:04,59
2017-10-04 00:58:09,56
2017-10-04 00:58:19,58
2017-10-04 00:58:24,59
2017-10-04 00:58:29,58
2017-10-04 00:58:34,59
2017-10-04 00:58:40,59
2017-10-04 00:58:45,58
2017-10-04 00:58:50,59
2017-10-04 00:58:55,58
2017-10-04 00:59:00,57
2017-10-04 00:59:15,57
2017-10-04 00:59:20,58
2017-10-04 00:59:30,60
2017-10-04 00:59:35,59
2017-10-04 00:59:45,60
2017-10-04 00:59:50,59
2017-10-04 00:59:55,58
2017-10-04 01:00:00,56
2017-10-04 01:00:10,58
2017-10-04 01:00:15,60
2017-10-04 01:00:25,59
2017-10-04 01:00:35,58
2017-10-04 01:00:50,58
2017-10-04 01:00:55,59
2017-10-04 01:01:00,60
2017-10-04 01:01:05,58
2017-10-04 01:01:20,58
2017-10-04 01:01:30,59
2017-10-04 01:01:35,58
2017-10-04 01:01:40,59
2017-10-04 01:01:50,60
2017-10-04 01:02:00,58
2017-10-04 01:02:07,59
2017-10-04 01:02:17,59
2017-10-04 01:02:22,59
