HEART RATE DATE/TIME,VALUE
2017-10-03 01:17:04,62
2017-10-03 01:17:14,63
2017-10-03 01:17:19,62
2017-10-03 01:17:24,64
2017-10-03 01:17:39,63
2017-10-03 01:17:49,62
2017-10-03 01:17:59,62
2017-10-03 01:18:04,61
2017-10-03 01:18:11,59
2017-10-03 01:18:16,60
2017-10-03 01:18:21,61
2017-10-03 01:18:31,64
2017-10-03 01:18:36,63
2017-10-03 01:18:41,62
2017-10-03 01:18:46,63
2017-10-03 01:18:51,64
2017-10-03 01:19:01,64
2017-10-03 01:19:06,63
2017-10-03 01:19:11,61
2017-10-03 01:19:16,62
2017-10-03 01:19:21,61
2017-10-03 01:19:31,62
2017-10-03 01:19:41,61
2017-10-03 01:19:46,62
2017-10-03 01:19:51,63
2017-10-03 01:20:01,61
2017-10-03 01:20:06,58
2017-10-03 01:20:11,59
2017-10-03 01:20:21,59
2017-10-03 01:20:26,60
2017-10-03 01:20:31,61
2017-10-03 01:20:41,62
2017-10-03 01:20:56,62
2017-10-03 01:21:01,61
2017-10-03 01:21:06,62
2017-10-03 01:21:13,61
2017-10-03 01:21:28,62
2017-10-03 01:21:38,63
2017-10-03 01:21:43,64
2017-10-03 01:21:48,62
2017-10-03 01:22:03,62
2017-10-03 01:22:08,61
2017-10-03 01:22:23,62
2017-10-03 01:22:38,62
2017-10-03 01:22:43,61
2017-10-03 01:22:58,62
2017-10-03 01:23:03,64
2017-10-03 01:23:08,66
2017-10-03 01:23:13,63
2017-10-03 01:23:28,62
2017-10-03 01:23:38,63
2017-10-03 01:23:48,62
2017-10-03 01:23:58,63
2017-10-03 01:24:13,62
2017-10-03 01:24:23,61
2017-10-03 01:24:28,62
2017-10-03 01:24:43,62
2017-10-03 01:24:48,61
2017-10-03 01:24:58,62
2017-10-03 01:25:08,64
2017-10-03 01:25:13,66
2017-10-03 01:25:18,63
2017-10-03 01:25:25,61
2017-10-03 01:25:40,61
2017-10-03 01:25:50,62
2017-10-03 01:26:05,62
2017-10-03 01:26:15,61
2017-10-03 01:26:30,62
2017-10-03 01:26:45,62
2017-10-03 01:26:50,63
2017-10-03 01:27:00,61
2017-10-03 01:27:05,61
2017-10-03 01:27:10,61
2017-10-03 01:27:15,62
2017-10-03 01:27:20,61
2017-10-03 01:27:30,62
2017-10-03 01:27:35,63
2017-10-03 01:27:40,62
2017-10-03 01:27:55,62
2017-10-03 01:28:10,62
2017-10-03 01:28:25,62
2017-10-03 01:28:35,61
2017-10-03 01:28:40,62
2017-10-03 01:28:50,61
2017-10-03 01:29:00,62
2017-10-03 01:29:05,62
2017-10-03 01:29:10,61
2017-10-03 01:29:15,62
2017-10-03 01:29:25,63
2017-10-03 01:29:32,62
2017-10-03 01:29:37,62
2017-10-03 01:29:42,62
2017-10-03 01:29:57,62
2017-10-03 01:30:02,61
2017-10-03 01:30:07,62
2017-10-03 01:30:22,62
2017-10-03 01:30:27,61
2017-10-03 01:30:32,61
2017-10-03 01:30:47,62
2017-10-03 01:30:57,61
2017-10-03 01:31:02,62
2017-10-03 01:31:17,62
2017-10-03 01:31:32,62
2017-10-03 01:31:42,61
2017-10-03 01:31:47,62
2017-10-03 01:31:52,61
2017-10-03 01:32:07,61
2017-10-03 01:32:22,61
2017-10-03 01:32:27,62
2017-10-03 01:32:32,61
2017-10-03 01:32:42,62
2017-10-03 01:32:52,61
2017-10-03 01:33:07,61
2017-10-03 01:33:22,61
2017-10-03 01:33:37,63
2017-10-03 01:33:42,62
2017-10-03 01:33:50,61
2017-10-03 01:34:05,62
2017-10-03 01:34:15,61
2017-10-03 01:34:25,63
2017-10-03 01:34:30,62
2017-10-03 01:34:45,62
2017-10-03 01:34:50,61
2017-10-03 01:35:05,61
2017-10-03 01:35:20,61
2017-10-03 01:35:25,62
2017-10-03 01:35:30,62
2017-10-03 01:35:35,60
2017-10-03 01:35:40,61
2017-10-03 01:35:50,60
2017-10-03 01:36:00,61
2017-10-03 01:36:10,61
2017-10-03 01:36:15,61
2017-10-03 01:36:20,62
2017-10-03 01:36:35,61
2017-10-03 01:36:40,62
2017-10-03 01:36:45,61
2017-10-03 01:37:00,61
2017-10-03 01:37:15,61
2017-10-03 01:37:30,61
2017-10-03 01:37:35,62
2017-10-03 01:37:40,60
2017-10-03 01:37:50,61
2017-10-03 01:37:57,61
2017-10-03 01:38:07,62
2017-10-03 01:38:12,61
2017-10-03 01:38:27,61
2017-10-03 01:38:37,61
2017-10-03 01:38:42,60
2017-10-03 01:38:47,61
2017-10-03 01:39:02,62
2017-10-03 01:39:07,61
2017-10-03 01:39:17,60
2017-10-03 01:39:27,61
2017-10-03 01:39:42,61
2017-10-03 01:39:57,62
2017-10-03 01:40:02,60
2017-10-03 01:40:07,58
2017-10-03 01:40:17,58
2017-10-03 01:40:32,58
2017-10-03 01:40:37,59
2017-10-03 01:40:42,71
2017-10-03 01:40:47,73
2017-10-03 01:40:52,70
2017-10-03 01:40:57,65
2017-10-03 01:41:02,64
2017-10-03 01:41:07,65
2017-10-03 01:41:12,66
2017-10-03 01:41:17,66
2017-10-03 01:41:24,59
2017-10-03 01:41:29,57
2017-10-03 01:41:34,59
2017-10-03 01:41:39,58
2017-10-03 01:41:54,58
2017-10-03 01:41:59,57
2017-10-03 01:42:09,61
2017-10-03 01:42:14,64
2017-10-03 01:42:19,64
2017-10-03 01:42:24,63
2017-10-03 01:42:29,62
2017-10-03 01:42:34,60
2017-10-03 01:42:39,64
2017-10-03 01:42:44,63
2017-10-03 01:42:49,60
2017-10-03 01:42:54,57
2017-10-03 01:43:09,56
2017-10-03 01:43:14,55
2017-10-03 01:43:29,56
2017-10-03 01:43:34,60
2017-10-03 01:43:39,61
2017-10-03 01:43:44,60
2017-10-03 01:43:49,59
2017-10-03 01:43:59,58
2017-10-03 01:44:09,57
2017-10-03 01:44:14,56
2017-10-03 01:44:19,54
2017-10-03 01:44:26,54
2017-10-03 01:44:36,54
2017-10-03 01:44:41,56
2017-10-03 01:44:46,56
2017-10-03 01:44:51,57
2017-10-03 01:44:56,61
2017-10-03 01:45:06,60
2017-10-03 01:45:11,59
2017-10-03 01:45:16,58
2017-10-03 01:45:21,55
2017-10-03 01:45:26,55
2017-10-03 01:45:31,55
2017-10-03 01:45:46,55
2017-10-03 01:45:56,54
2017-10-03 01:46:01,53
2017-10-03 01:46:06,54
2017-10-03 01:46:16,53
2017-10-03 01:46:21,53
2017-10-03 01:46:26,54
2017-10-03 01:46:41,54
2017-10-03 01:46:46,53
2017-10-03 01:46:51,53
2017-10-03 01:46:56,54
2017-10-03 01:47:06,66
2017-10-03 01:47:11,65
2017-10-03 01:47:16,64
2017-10-03 01:47:22,60
2017-10-03 01:47:27,62
2017-10-03 01:47:32,64
2017-10-03 01:47:37,63
2017-10-03 01:47:42,62
2017-10-03 01:47:47,57
2017-10-03 01:47:52,56
2017-10-03 01:47:57,56
2017-10-03 01:48:07,57
2017-10-03 01:48:22,59
2017-10-03 01:48:27,56
2017-10-03 01:48:42,58
2017-10-03 01:48:52,56
2017-10-03 01:49:07,56
2017-10-03 01:49:12,58
2017-10-03 01:49:17,59
2017-10-03 01:49:22,60
2017-10-03 01:49:27,58
2017-10-03 01:49:42,58
2017-10-03 01:49:52,59
2017-10-03 01:49:57,58
2017-10-03 01:50:02,56
2017-10-03 01:50:07,55
2017-10-03 01:50:17,55
2017-10-03 01:50:22,56
2017-10-03 01:50:32,57
2017-10-03 01:50:37,60
2017-10-03 01:50:43,61
2017-10-03 01:50:53,60
2017-10-03 01:50:58,59
2017-10-03 01:51:03,57
2017-10-03 01:51:08,60
2017-10-03 01:51:13,60
2017-10-03 01:51:18,59
2017-10-03 01:51:23,57
2017-10-03 01:51:28,56
2017-10-03 01:51:33,56
2017-10-03 01:51:48,57
2017-10-03 01:51:58,56
2017-10-03 01:52:03,54
2017-10-03 01:52:13,55
2017-10-03 01:52:18,55
2017-10-03 01:52:33,55
2017-10-03 01:52:43,56
2017-10-03 01:52:58,57
2017-10-03 01:53:13,57
2017-10-03 01:53:23,57
2017-10-03 01:53:28,58
2017-10-03 01:53:33,57
2017-10-03 01:53:48,58
2017-10-03 01:53:53,57
2017-10-03 01:54:03,59
2017-10-03 01:54:08,62
2017-10-03 01:54:13,61
2017-10-03 01:54:20,56
2017-10-03 01:54:25,55
2017-10-03 01:54:30,56
2017-10-03 01:54:45,56
2017-10-03 01:54:50,54
2017-10-03 01:54:55,54
2017-10-03 01:55:05,56
2017-10-03 01:55:10,59
2017-10-03 01:55:25,59
2017-10-03 01:55:40,59
2017-10-03 01:55:45,58
2017-10-03 01:55:50,56
2017-10-03 01:55:55,55
2017-10-03 01:56:00,56
2017-10-03 01:56:05,59
2017-10-03 01:56:10,60
2017-10-03 01:56:15,59
2017-10-03 01:56:25,58
2017-10-03 01:56:30,59
2017-10-03 01:56:35,60
2017-10-03 01:56:50,60
2017-10-03 01:56:55,59
2017-10-03 01:57:10,59
2017-10-03 01:57:15,57
2017-10-03 01:57:20,56
2017-10-03 01:57:25,60
2017-10-03 01:57:30,66
2017-10-03 01:57:37,65
2017-10-03 01:57:42,63
2017-10-03 01:57:47,65
2017-10-03 01:57:57,64
2017-10-03 01:58:02,63
2017-10-03 01:58:17,64
2017-10-03 01:58:22,63
2017-10-03 01:58:27,61
2017-10-03 01:58:32,62
2017-10-03 01:58:47,64
2017-10-03 01:58:52,66
2017-10-03 01:58:57,68
2017-10-03 01:59:02,64
