HEART RATE DATE/TIME,VALUE
2017-11-08 05:50:25,54
2017-11-08 05:50:40,54
2017-11-08 05:50:45,54
2017-11-08 05:50:50,55
2017-11-08 05:51:05,64
2017-11-08 05:51:10,71
2017-11-08 05:51:15,72
2017-11-08 05:51:30,66
2017-11-08 05:51:32,66
2017-11-08 05:51:37,62
2017-11-08 05:51:42,60
2017-11-08 05:51:47,61
2017-11-08 05:51:52,60
2017-11-08 05:51:57,61
2017-11-08 05:52:02,62
2017-11-08 05:52:07,63
2017-11-08 05:52:12,66
2017-11-08 05:52:17,66
2017-11-08 05:52:22,64
2017-11-08 05:52:27,62
2017-11-08 05:52:32,63
2017-11-08 05:52:47,63
2017-11-08 05:52:52,65
2017-11-08 05:52:57,65
2017-11-08 05:53:12,66
2017-11-08 05:53:27,66
2017-11-08 05:53:32,66
2017-11-08 05:53:47,66
2017-11-08 05:54:02,66
2017-11-08 05:54:17,66
2017-11-08 05:54:27,67
2017-11-08 05:54:42,67
2017-11-08 05:54:57,67
2017-11-08 05:55:12,67
2017-11-08 05:55:22,66
2017-11-08 05:55:30,65
2017-11-08 05:55:35,64
2017-11-08 05:55:40,66
2017-11-08 05:55:45,65
2017-11-08 05:55:50,64
2017-11-08 05:55:55,65
2017-11-08 05:56:00,66
2017-11-08 05:56:10,65
2017-11-08 05:56:15,65
2017-11-08 05:56:20,65
2017-11-08 05:56:25,65
2017-11-08 05:56:30,64
2017-11-08 05:56:35,63
2017-11-08 05:56:50,62
2017-11-08 05:56:55,62
2017-11-08 05:57:05,63
2017-11-08 05:57:10,64
2017-11-08 05:57:15,66
2017-11-08 05:57:30,66
2017-11-08 05:57:35,66
2017-11-08 05:57:50,66
2017-11-08 05:58:05,71
2017-11-08 05:58:10,62
2017-11-08 05:58:15,61
2017-11-08 05:58:20,61
2017-11-08 05:58:25,61
2017-11-08 05:58:31,63
2017-11-08 05:58:41,62
2017-11-08 05:58:46,63
2017-11-08 05:58:51,62
2017-11-08 05:59:06,61
2017-11-08 05:59:11,62
2017-11-08 05:59:16,65
2017-11-08 05:59:21,64
2017-11-08 05:59:26,67
2017-11-08 05:59:31,60
2017-11-08 05:59:36,58
2017-11-08 05:59:41,63
2017-11-08 05:59:46,62
2017-11-08 05:59:51,61
2017-11-08 06:00:06,61
2017-11-08 06:00:21,61
2017-11-08 06:00:31,62
2017-11-08 06:00:36,64
2017-11-08 06:00:41,66
2017-11-08 06:00:46,67
2017-11-08 06:00:51,68
2017-11-08 06:00:56,67
2017-11-08 06:01:01,69
2017-11-08 06:01:06,72
2017-11-08 06:01:11,73
2017-11-08 06:01:16,69
2017-11-08 06:01:21,67
2017-11-08 06:01:28,66
2017-11-08 06:01:33,68
2017-11-08 06:01:38,69
2017-11-08 06:01:48,70
2017-11-08 06:01:53,68
2017-11-08 06:02:03,67
2017-11-08 06:02:13,66
2017-11-08 06:02:18,67
2017-11-08 06:02:23,68
2017-11-08 06:02:28,70
2017-11-08 06:02:33,68
2017-11-08 06:02:38,68
2017-11-08 06:02:43,69
2017-11-08 06:02:48,71
2017-11-08 06:02:53,72
2017-11-08 06:02:58,71
2017-11-08 06:03:03,70
2017-11-08 06:03:08,69
